194 67 100 183165 178096
195 62 100 183294 178242
196 66 100 183516 178456
197 66 100 183615 178554
198 60 100 183850 178808
199 65 100 184033 179012
200 55 100 184182 179166
201 65 100 184354 179325
202 74 100 184497 179472
203 64 100 184712 179668
204 66 100 184847 179815
205 70 97 184993 179968
206 69 100 185168 180136
207 41 100 185288 180257
208 55 99 185441 180413
209 67 100 185595 180560
210 70 100 185737 180694
211 68 100 185901 180837
212 59 100 186034 180973
213 68 100 186123 181075
214 56 100 186239 181188
215 61 100 186376 181330
216 71 100 186533 181481
217 73 100 186683 181619
218 70 100 186808 181748
219 65 100 186972 181904
220 64 100 187145 182078
221 60 100 187330 182248
222 68 100 187465 182386
223 49 100 187598 182500
224 60 100 187764 182662
225 61 100 187933 182824
226 61 100 188060 182926
227 64 100 188217 183076
228 62 100 188364 183228
229 68 100 188555 183428
230 74 100 188691 183567
231 55 100 188855 183719
232 70 100 188981 183834
233 46 100 189132 183981
234 65 100 189325 184181
235 63 100 189499 184346
236 64 100 189630 184482
237 65 100 189769 184607
238 63 100 189949 184768
239 66 100 190081 184904
240 55 100 190257 185072
241 61 100 190405 185216
242 58 100 190592 185406
243 76 100 190777 185595
244 64 100 190923 185752
245 55 100 191053 185880
246 63 100 191186 186000
247 67 100 191349 186162
248 59 100 191498 186327
249 54 100 191633 186450
250 71 100 191800 186614
251 64 100 191969 186787
252 67 100 192136 186946
253 71 100 192295 187110
254 54 100 192461 187272
255 51 100 192605 187412
256 62 100 192796 187598
257 53 100 192978 187768
258 73 100 193168 187961
259 58 100 193307 188086
260 72 100 193463 188241
261 66 100 193616 188391
262 59 100 193765 188539
263 64 100 193938 188713
264 56 100 194069 188832
265 70 100 194231 188988
266 69 100 194379 189143
267 57 100 194558 189297
268 57 100 194735 189483
269 74 100 194869 189628
270 67 100 195058 189817
271 58 100 195244 190003
272 70 100 195369 190121
273 64 100 195523 190261
274 63 100 195647 190391
275 61 100 195854 190576
276 69 100 195996 190721
277 62 100 196164 190889
278 75 100 196302 191035
279 60 100 196501 191218
280 57 100 196674 191382
281 57 100 196819 191542
282 67 100 196968 191711
283 56 100 197100 191828
284 60 100 197236 191952
285 60 100 197369 192092
286 50 100 197521 192237
287 65 100 197708 192403
288 61 100 197840 192548
289 65 100 197936 192657
290 66 100 198054 192772
291 65 100 198184 192902
292 71 100 198337 193057
293 60 100 198494 193195
294 67 100 198662 193355
295 61 100 198787 193491
296 47 99 198962 193656
297 53 100 199111 193802
298 68 100 199260 193954
299 60 100 199400 194087
300 72 100 199564 194248
301 60 100 199693 194368
302 70 100 199780 194460
303 74 100 199898 194591
304 60 100 200015 194704
305 61 100 200153 194843
306 58 100 200272 194971
307 66 100 200410 195123
308 61 100 200547 195264
309 65 100 200691 195389
310 70 100 200850 195549
311 65 100 200971 195675
312 66 100 201091 195792
313 60 100 201233 195922
314 71 100 201352 196038
315 49 100 201475 196164
316 70 100 201625 196307
317 65 100 201780 196425
318 61 100 201900 196552
319 65 100 202018 196670
320 67 100 202133 196782
321 66 100 202268 196915
322 63 100 202365 197011
323 65 100 202492 197133
324 58 100 202631 197276
325 63 100 202768 197417
326 59 100 202911 197541
327 67 100 203060 197690
328 60 100 203182 197809
329 65 100 203290 197932
330 62 100 203425 198054
331 56 100 203513 198152
332 52 100 203634 198274
333 69 100 203752 198399
334 57 100 203890 198542
335 70 100 204037 198680
336 66 100 204169 198809
337 58 100 204272 198896
338 73 100 204371 199000
339 75 100 204481 199116
340 61 100 204596 199236
341 66 98 204728 199377
342 70 100 204854 199498
343 72 100 204993 199628
344 62 100 205164 199802
345 59 100 205298 199941
346 68 100 205440 200070
347 76 100 205566 200186
348 64 100 205746 200355
349 66 100 205885 200486
350 66 100 206025 200626
351 62 100 206145 200744
352 60 100 206278 200864
353 64 100 206377 200974
354 59 100 206546 201147
355 61 100 206712 201292
356 67 100 206846 201411
357 68 100 206946 201502
358 53 100 207086 201647
359 66 100 207200 201770
360 71 100 207299 201867
361 61 100 207447 202017
362 69 100 207560 202132
363 66 100 207687 202264
364 61 100 207846 202418
365 63 100 207949 202538
366 59 100 208069 202662
367 71 100 208161 202753
368 63 100 208286 202880
369 61 100 208479 203055
370 61 100 208598 203178
371 62 100 208755 203346
372 66 100 208869 203455
373 66 100 208988 203587
374 63 100 209134 203733
375 58 100 209280 203879
376 72 99 209383 203988
377 67 100 209502 204117
378 64 100 209639 204249
379 61 100 209783 204392
380 74 100 209897 204502
381 55 100 210022 204636
382 57 100 210124 204734
383 67 100 210230 204840
384 64 100 210342 204962
385 65 100 210468 205080
386 71 100 210574 205175
387 60 100 210737 205322
388 69 100 210922 205496
389 67 100 211066 205639
390 64 100 211172 205748
391 55 100 211266 205848
392 72 100 211425 205997
393 63 100 211536 206107
394 62 100 211635 206209
395 64 100 211774 206352
396 63 100 211895 206494
397 57 100 212022 206614
398 70 100 212125 206704
399 61 100 212255 206829
400 62 100 212372 206947
401 62 100 212514 207085
402 67 99 212654 207211
403 68 100 212761 207308
404 67 100 212891 207424
405 64 100 213024 207546
406 58 100 213130 207655
407 63 100 213245 207761
408 56 100 213345 207861
409 55 100 213445 207950
410 63 100 213596 208105
411 71 100 213735 208243
412 52 100 213851 208351
413 73 100 213943 208452
414 61 100 214033 208549
415 63 100 214119 208642
416 59 100 214244 208762
417 73 100 214351 208886
418 54 100 214484 209014
419 62 100 214601 209121
420 66 100 214717 209256
421 73 100 214836 209388
422 51 100 214989 209532
423 72 100 215100 209654
424 53 100 215203 209763
425 63 100 215329 209890
426 61 100 215418 209967
427 68 100 215526 210076
428 65 100 215672 210214
429 71 100 215760 210308
430 62 100 215901 210441
431 56 100 216059 210590
432 70 100 216226 210742
433 69 100 216398 210901
434 62 100 216522 211039
435 64 100 216614 211115
436 65 100 216726 211225
437 71 100 216868 211371
438 70 100 216928 211443
439 80 100 217046 211553
440 67 100 217167 211676
441 53 100 217254 211756
442 62 100 217351 211846
443 66 100 217467 211959
444 68 100 217576 212062
445 63 100 217684 212174
446 67 100 217790 212275
447 61 100 217884 212370
448 59 100 218015 212485
449 62 100 218135 212610
450 62 100 218245 212722
451 67 100 218329 212806
452 69 100 218455 212922
453 70 100 218551 213008
454 52 100 218640 213108
455 59 100 218725 213198
456 65 100 218842 213319
457 61 100 218970 213445
458 68 100 219119 213586
459 56 100 219236 213700
460 66 100 219355 213820
461 61 100 219498 213953
462 70 100 219625 214088
463 67 100 219742 214197
464 70 100 219892 214346
465 55 100 219996 214443
466 69 100 220145 214582
467 59 100 220311 214742
468 67 100 220411 214831
469 66 100 220522 214948
470 77 100 220620 215043
471 61 100 220713 215138
472 58 97 220834 215275
473 64 100 220938 215369
474 60 100 221039 215470
475 68 100 221259 215669
476 62 100 221387 215783
477 54 100 221523 215926
478 52 100 221616 216009
479 75 100 221727 216134
480 72 100 221823 216230
